stars,useful,date,review_id,business_id,cool,text,user_id,funny
4,0,2015-07-03,6mDLyFv9EWL31n6YP3idxA,U9aA5H13y7t9xWnoQslV0Q,1,"Not sure why this place has only 2.5 stars. The food is great and the service is always good, been here many times. Perhaps people are upset with the wait or the fact they don't do same day reservations? Yes it is also very loud and they need to do something about that but the food is delicious and the house made noodles are awesome :)",Ylkh8Ze18U2HwL_0nG1RQw,1
4,0,2016-07-21,hsI882Jq7PCSagP3UfFANQ,fQt9QVAZM9PM0wFDdROvWw,0,"""Oh dear God! Is that a shrunken head?"" 

It sure is, partner. You have just stepped into that fabled time bending Delorean. Been whisked away back into the 60's and landed in the middle of a po-po platter. Hawaiin shirts, bamboo statues, freaking tikis... This place has it all. As for the drinks? What more can I say than the following: every 9 dollar pineapple juice, coconut rum, ""lock up your daughters"", Hiroshima sweet alcohol groin kick, comes with its own souvenir mug!",l6vWHUgM8MAGv3LWS7GTsw,0
5,0,2012-07-18,9XET1-JqQFmqJOcibvqUKw,QAqm1ubKgPYYqjZKxfi87A,0,"Love the Soggy Dog!!  My dogs aren't such huge fans since water and soap is not their idea of a good time, but I was super impressed with this DIY dog wash business. The prices are totally reasonable. They supply all the soaps, towels, grooming supplies, etc. Best of all they take care of the messy tub at the end.. I was surprised at how effortless the process was. We waited about 10 minutes for a tub, washed the dogs ourselves with minimal fuss and were out the door. I didn't ask about aprons, but that would be a nice touch. Also for the colder months I wonder if dryers are supplied. If your dogs are low maintenance dogs who could be hosed down in the backyard, I would totally recommend the Soggy Dog. Plus big bonus points for the helpful and friendly employees.",K97i0e7MaxYfvCCwPFMjuw,0
1,0,2018-06-25,EC0KK9Hov6hbtZssK-6d4Q,_ljTuSJrLGUe7m6ojcysjQ,0,Poor service. Never was asked if food was alright nor to refill my tea. Forget paying from those machines at the table so frustrating! Food nothing spectacular actually a burger from another place would of been better. Will not return.,kalKZDT75KJXDdfrOUkn1g,0
5,2,2015-04-07,mvqC1ceFj13kx7i9BVcKBw,8-SJUxVjWRb-qZ9KqMe2Ow,0,"Really liked this place!
Great fast service, they were busy but made the work in time.
Ill definetely come back again",tSNxn0R_vWcR7LkQ6huH6w,0
3,1,2014-12-28,_So1DZWvHqhXaz319J4bsA,-sUf12Imjs68dBrmELiwzQ,0,"I stopped by Yama Izakaya after hearing rave reviews, but it didn't live up to the hype. 

The food is fine, but it's nothing special. Probably the best ramen you'd find in Charlotte, but nowhere near the best ramen I've had in my life. Heck, not even in the top 5. It lacks that extra something special, that indescribable quality that would make it craveable. It's not particularly flavorful, which makes me think that their claims of cooking the pork belly all day were a bit of an exaggeration. There was nothing spicy on the table, the meat in the ramen was tough and overcooked, and the egg in the broth was basically just a hard-boiled let down. A soft boiled egg in super hot broth would be way better. 

The izakaya wasn't much better. The waiter pointed out a number of dishes that were ""favorites,"" but nothing stood out as a signature dish. 

The portions were good. The parking lot is spacious, but the location is WEIRD -- it's two doors down from a Family Dollar. What?

Worst part of the dinner was service. The waiter wasn't attentive or any good at remembering our orders. He couldn't tell us apart and totally botched the (uncomplicated, totally expected) bill payment situation. 

I can't see myself going back to YI unless a friend decides to host a birthday party there. There's better food to be had in Charlotte and I only have so many days and dollars to spend in this life so I won't waste any on blah food if I can help it. But the food isn't terrible so if it's convenient for you and you just have a jonesin for some standard, Americanized pan-Asian fare, this isn't a bad bet.",LAwyrUSg6BrQUK3Pr-NK5Q,3
1,2,2017-11-07,1_UmUQSevzSaTm5u5Esvsg,gNgLqkO4YZUTaf762TO9dg,0,"My Pool light burned out so I went to the store on Via Linda to place an order for a new 30w LED.  I was told I would have to prepay for the light since it was a special order and the installation would take place once the light was shipped to the store.  

Aqua Sentry pools ordered the incorrect light and performed the installation while I was away for business.   I noticed the light was nowhere near as bright as the old light so I called to let them know they installed the wrong light.   They admitted to installing the wrong light but they actually said they didn't think I would care.   I was in contact with the installer multiple times on the phone during the installation to answer his questions and he never bothered to mention he was installing the incorrect light.  


Aqua Sentry gave me the runaround for weeks and promised to call me back.   It took weeks for me to finally catch the manager on the phone.   He essentially called me a liar and refused to do anything to make this right.  

I am not stuck with a very dim LED light and I was charged over $600 for something I could have bought online for $200. 

Be careful if you plan to do business with these people and make sure you get everything in writing.  I wish I had read the previous reviews before I decided to give them my business.  

Aqua Sentry.  You may have won this battle but you have lost the war because you will NEVER get another dollar from me.",-txKFm8YKgGbxVWGshB88Q,0
5,0,2017-07-19,DxGfYZH34XPKdC9g46zelg,bpRo8L8dkhgbJhdIKa9mwA,0,My husband and I really enjoyed the atmosphere of this restaurant. It was great for people watching and had more of a Vegas feel. We really enjoyed the food and cocktails and would go back! It was a little pricey but worth it.,Qq1Rywq799PiCbBwLlBg7Q,0
5,0,2017-12-08,_jPlg4uDlHfuk--TKf2KJg,uYWb1fX2HMzSs_EK02bbrg,0,Customer service is nice  so any things is clean  I was looking for some lumber just take time around and 10 minutes.,fYqhhcrT0Pu3Bg5bmAFXbg,0
1,0,2017-12-07,6GkKv_hNwRb1i6cuZz_3KQ,Il21_URvlkQ89uUeGPGmaw,0,This place has horrible Customer Service. They shorted us some food on our order in the drive thru. I called them to let them know that they left some of our food off the order and they swear up and down that they did not forget anything in the order. I told them that I am holding my order and there is food missing and they did nothing to rectify the situation. I will NEVER go to this location ever again.,6GtUCkbnX7Rn26l7dkw7ig,0
5,0,2017-09-23,-pGa7oZE3QR2unf8XJAOJQ,AuKgdx6LBpcbjqworuAeCA,0,"The nail bar is cute, clean, and my technician, Jenny was very good. Came for a pedicure stayed for nails.",19O0BKnVzzmR2YBW9sf12A,0
4,0,2009-03-19,1PJqXYWUGaLXcRfROdBQxA,NEVA0IYbawceL6kz5v5DAw,0,"I really only go here for the $1 sushi night, can get pretty pricey otherwise.  Love the monday night sushi specials, they make up a menu of 10 rolls that may not be traditional but are absolutely delicious like a grilled kobe beef roll or a roll topped with salsa.  I always order the ""sampler"", a hot sake, and some edamame to start off.  They also have more traditional stuff for purists and a large organic menu of seafood-restaurant-style dishes.

Haven't found any other sushi place in town that is as good.  And it has a really cool almost over-trendy atmosphere, so it's a place you can go to for a special occasion or just whenever.",ZfRZsyh4t1VCDiswOBIGyQ,0
5,0,2018-06-28,wWweocQGhqK_fpm6T7xckw,g38NqtZvSJ3lHt1APN13aw,0,A must in Phoenix! Little ones love to stop by and it's fun for adults too. My favorite is the Taro with Boba,QBTPZKxE84NiZE0PNOkS9w,0
5,1,2016-06-25,u_yJeNZrv_feaqOQD5KEIw,vWL7AYUTMhQP3uUEyyzxjg,1,Love this salon!! A basic pedicure is only $18 and the staff is very friendly. I usually add a few upgrades which end up being well worth it. They do a great job!!,biYvw40szIYmBg_1TeT8VQ,0
3,0,2011-06-26,LozjgL3VuQa-iJQXP6LDgw,aG7n_ZFOdMJIAIvOvijQPg,0,Great price. Hotel is a little run down but clean. Great location right around the corner from the Rock Hall. We arrived as an Indians game so the lobby was something of a zoo. The elevators could not handle the volume so it took a while to get to our room. Lots of drunk but friendly folks. Room small. The hotel let us leave the car in the garage until midnight after checkout which made it easy to visit the museum.,_pIe6T7Yw4rtHMMGW1o-Lw,0
4,3,2016-06-05,ThBXcqPgQgBvbvrdiF484A,VgKcLDrd-fnSl7HHTQP0Iw,3,"Although I'm just visiting and only spent a few hours in Mile End, you can tell this spot is the new kid on the block, but I love that the location and interiors make such a statement. With sliding floor to ceiling windows, the shop can be fully opened for a breezy shop, which is awesome. 

Upon entrance, the shop is bright, green and fresh. Fresh herbs and small potted plants are the centerpieces for the tables, but it's not your usual setup. It's like a small ecosystem at the center of the shop with artificial and natural lights to activate photosynthesis. Pretty cool concept in my opinion.

The workers are friendly and greet you promptly. Menus are in French, but the workers are helpful so ask questions if you need. Since it was all new to me, I decided to go with Noix-Vocado since it sounded like it would be tasty. I enjoy avocado smoothies, so why not take a chance?

Noix-Vocado: avocats, noisettes, sirop d'erable, chocolat noir, beurre d'arachides, amandes torrefiees, lait d'amandes, bananes tranchees, mueslix, and pêches. It tasted like a date shake. Super creamy and smooth, you could definitely take this on the go for a liquid breakfast. Pricing is fair for what you get too and it kept me pretty full for awhile!

My friend got the Matcha Peachu with mangues, ananas, bananes, peches, lait d'amanes, matcha and sirop d'erable. Personally, I would find myself coming through if I lived nearby, but I was glad to come across it and try it.",IPsKAiMjFj39dN_ckOsMMg,1
5,1,2016-08-12,Xjdu3dUcP4J8zUZfUqNecg,FGy4UJ1Qri_KruPZiPmWYQ,0,"Viva Chicken is simply amazing. Great food, great service. My favorite is the Inca wrap and passion fruit juice! I heard the nachos and quinoa stuffed avocado are so good and will be trying those next!",IqEIszEHEzZG1KYNTLq0oA,1
4,2,2014-07-12,AvYbkM_LKvadA1fqNTe9wQ,qUMPCi_h3mkrmCBUhXP4qw,0,"First I'm picky on waxing my eye brows the
Lady here listened to me and did exactly what I wanted and I wasn't charged much. I had my nails filled and they were quick he filed them a little narrow but they came
Out nice. I think I still may look around town and try other places... The waxing was great
Tho",JFbAF7kf8ARjIPDALZnNsA,0
5,0,2017-07-14,RHFcDIdMZSiir7Bm0tgvSw,wJ-961JWdVhJXhWQf4Jlcw,0,This place was ON POINT today!! Fastest drive thru ive been in...Dani and everyone there was GREAT...QUICK AND EFFICIENT... GREAT JOB..,Dff_MlN-_VZjm-AP_oFWhQ,0
5,0,2015-02-21,Fujwqu7Q4gEOtLVizb75eg,vYunTm1Wggrap-viulc_uw,0,She really knows about hair and color..She always in top of the new and upcoming changes on hair and color...and she is awesome with make up too....you can be confident that she will do the best to hear what you want and she will be honest with you if that is what is best for you..I have been a client of her for 9 years....I will highly recommend her..do not hesitate she is awesome!,F3Bwfk83GhahBagHPXNdRA,0
4,2,2017-03-20,S4749QtMA9nXtGPTb7Rh-Q,MhPYEJxc12CcQ4VdBCnyiQ,4,"Located in the heart of a 55+ community, Rochester's is open to the public. There is indoor/outdoor seating with golf course views. There is a bar, tv's, ample seating and a large room to host a party or larger groups.
We stopped in on a Saturday morning, we were greeted with big hello's and smiles. The place was empty except for a few guys in there enjoying their morning cup of joe. Our waitress took our drink order and gave us ample time to review the menu. I decided on 2 eggs, toast, and home fries. I ordered my eggs over hard, whole wheat toast, and oj. The orange came out in a large glass, which surprised me as most places give small glasses. A short time after ordering, our food was delivered piping hot to our table. My eggs were cooked perfectly, the home fries were crispy and mixed with peppers and onions, and my toast was toasted to a perfect shade of brown. The portions are big, so either come starving or be prepared to go home with a doggie bag.
Rochester's did not disappoint, and you can count on me being a return customer!",8ifOe57JHVEIzmTRt-0VuQ,0
1,0,2017-05-13,wQdG5_ZbK0oAQiy6JWU0Sw,FS7tPhxTTDW2geQoVnP5bw,0,"Food to eat in here is trash tamales are full of masa Hardly meat In them . 
Menudo is not even cleaned filled with fat and the cheapest menudo quality all you can swallow Is fat .$30 went directly to the trash . Never coming back",tziEXbDDjYB0aq2F27s0Mg,0
5,0,2018-01-18,E1Sj0B1n_oqLeGunzRP6uw,luiNb1J1b1gpDovb9TDDww,0,Excellent Service.  They really deliver on weigh lost as long as follow the program.  I'll the recipes on their are really good especially if you are getting tried of Chicken salad.,gds9VPw2pffS11YnKW-Slg,0
4,4,2016-08-03,oDrHeLeax291CulNAGJdPA,XGaa9NDCwOJ9v0Cj55p28w,6,"So here's the low down on this place. So you come to Vegas and you might have failed at the pre-partying so you arrive at the club and you are shocked by the prices of all the drinks at the clubs. $20 a pop and even $10 for a mini size bottle of water because they won't serve you plain iced tap water. So you still get a round of drinks you are down $200 in a matter of five minutes. That is for reals a bummer. You aren't going to find anything cheap in Vegas unless you are sitting at a table or slot machine and waiting for the cocktail ladies to come by and then you tip her for her courteous delivery of your drink. But that takes forever and by the time she comes by, you might also be down $150 in blackjack...

So Centrifuge is right outside Hakkasan. So why would you want to pay $20 for a drink when you can pay $10 or even less? So you must arrive at Hakkasan a bit early to ensure that you can still get in or else you are just as screwed because you will be waiting in a massive line and your buzz will be gone. Anyways, definitely come here for the cheaper price drinks. When I went, they had a beer and shot special for $8. That's like winner winner chicken dinner in my book. The drinks themselves are OK. Nothing too special but seriously, they taste the same inside Hakkasan anyways; the bump to 4 stars is really for the deal that you will be getting for drinking out here right before entering the club and paying an arm and a leg. Why not use that extra money and put it on #00 at the roulette tables?",Vi_qBZBXgkNbsO1qXXkoVw,3
1,1,2017-08-16,Gq_SLbmZvk5QY_2uT2ud6A,bmm5F5smQrHCEkFYjwrQ9w,0,"Only giving one star because I can't give less
Please please be aware making contracts over the phone!!! 1yr I stayed on a month to month after the yr was up I decided to stay a second year on a month to month again but this yr I'd pay $10more and again on a automated payment agreement. Then I move try to cancel and now they claim I'm on a year contract when I never agreed to nothing more than a month to month because I knew I would eventually move!! Two months after they charge my account with $191 without a notice!! And now that I've cancelled am told I'm in a contract when I paid almost a year 10more than the previous to be able to stay month to month so frustrating this means someone put me on a contract agreement in the century link department without my consent I feel EXTREMELY VIOLATED!!!!",PdyXTSKNLmnL2GrzYF9rXQ,0
5,1,2018-01-18,sjXBYDeJRgAAI5k8WkU-jA,kQSG8oQTGaI9v6VJOTvT6Q,0,"Couldn't level our trailer so called On The Road Again. They got out here within 3 days, fixed the problem. Drew was super nice, found the issue with the Lippert leveling system and got it working again. Thank you Drew so much",vufdeZ1lLaCBsI3Iv2kS6A,0
4,3,2009-12-21,OjMVXybDrqmOP_FGgDWxzA,jYqOPpSmtKbKzf0Z_g-Oyg,2,"Unlike most Charlotte establishments this place is pork lite which makes it a heavy hitter in my book. The have a wonderful tofu scramble, the fried green tomatoes are a good way to start and the turkey bacon option is always smile worthy. 

Sure it's a coporation dressed up to look like an independently owned diner but hey, we live in America where Starbucks is king so i won't hold that against them. 

Order the whole wheat biscuit to feel better about yourself while you slather it with apple butter and then feel your arteries thank you for not clogging them with brunch!",1JdAL6t5un5afI-aAFDBsQ,3
5,0,2017-02-09,NGLCM5gXkIVGfR6AksDkgg,biaz9tkR-DoWGfT2Ip9i2A,0,"The food is great!! I used to dine at their location in montreal and loved it so much I now drive to the new location on the south shore. 

Staff are friendly and the kitchen is fast. Also
Love that it is a ""bring your won wine"" restaurant.",RLsDiaQl0OOfBBdTtBYdKQ,0
5,0,2014-09-08,Qke18zos-rLl75ImAAu2Sw,OThAXkJEO3HRAVNDC-vqzg,0,"I visited this gym while visiting family in Ohio.   The coaches and members made me feel welcomed and part of the family.  The WODs were challenging,  especially the longer Saturday morning WOD. The coaches were knowledgeable and offered really good cues to the athletes to help them with technique during skill work.   Fantastic gym!",lHh8bx2UUbiue82-9_hgqQ,0
5,2,2015-07-21,kBLlNH2leiT28QOCaFzpFA,zLEvIXFzISHfYXSOmZQkjw,0,"I've tried numerous vets around town and I've finally found the perfect fit with Dr. Roach and his team. He is the perfect blend of professionalism and friendliness. I can sense how much he cares for my dogs and how serious he takes treating them. I appreciate him providing options for treatment and also giving me an explanation of what is going on with their health and why. He is also very down to earth and the hospital is quite affordable, while also be state of the art, clean and modern. 

I have a dog with arthritis that he has been very helpful in finding solutions for as well as my other dog that just had surgery by Dr. Roach. They took great care of him, got him through surgery and he is recovering nicely. Dr. Roach also checked on Max at home to be sure he was doing alright after the surgery. Even though I moved across town I will gladly make the drive to continue having my dogs see Dr. Roach!",2yJerrXPMe4DjJjBzLInxA,0
4,0,2017-03-10,kh7ojBSCNvG8Mbyn9oQYsA,q7zN2YFdNvi5mtg3uJ7tLg,0,Service has been good here.  Food has been decent.  I like going there because it is pretty much consistent.,LVBEG4qozVIgJO_SVTZxRg,0
2,0,2016-04-07,5BXZj0JzB2IGOI0aBfBHsA,J3H6VSIgUTlACkb_HPFA8w,0,Food was okay. I waited 40 Mins on a Sunday which is expected but I was disappointed in the food. I got a turkey wrap with fries and it was just OK..not impressed.,IbdOsZEv2ifz2_1AkcPtSg,0
5,0,2015-12-17,Adfx82HlVdLO-3Hej73_iA,1a3Pkkwb7yB_vmxgKwmqXw,0,"I never knew Madison had any rooftop restaurants. I really loved the vibe of this place. The food was really good, service was beyond excellent (I wish I could remember the name of our waiter), and then there's the beautiful view from the rooftop. It reminds me a little of some of the places I frequent in New York where I live. Next time I'm back in Madison I would definitely return.",cGEyvvuGQr2vWqXmjo-T7A,0
4,0,2013-09-17,Dz2w-Yqb7UmdMAQ6cigCHg,L_ZLtfHvfzfoNVQ0-okTXg,0,"I enjoyed my meal here, but the rest of party of 5 had incontinence meals. I split the ribeye medium rare with my mother which came out nice and juicy, and the wife's pea risotto scallops were delicious. Our side of whipped buttery potatoes were also perfect to go along with the steak. 

Two other shared the 42 ounce chili rubbed ribeye which i got a taste of and i liked it. The steak wasn't necessarily spicy, but had a nice spice to round out the flavor of the steak. I'm not sure how it is after eating 20 ounces of it, but the bites that i had were good.

On the other side of the table, the other two ribeyes came out medium instead of medium rare, and the other sides weren't very impressive.

The bread basket is also kind of amazing.",CRlIhFoFQZQPw0GAU65YsQ,1
5,1,2014-08-24,aWruo8wzZS3O8_bqh6wKhg,nnDLapJk1z2NJE0-XzwMlQ,1,"Ate here approx 6:40 pm on Sat/23 Sep with 5 other friends:
-  http://bit.ly/VNbQPN   $50.14 three-course lunch via Fall(?) Restaurant Week Fri/22 - Thu/28 Aug 2014. Gallagher's contributes $5 to a local charity.  
- I had: 1) Heirloom Tomato & Hearts of Palm Salad - great and light. 2) Prime Rib - sizable and awesome, especially with the real-deal horseradish. 3) Limoncello - I'm not in to desert but this was delicious (warning: it's really tart, which I savor).
- All of my friends also got the $50.14 dinner special (some got the filet medallions, some the prime rib) and everyone enjoyed their meals. 
- Will be back.",0nqshyLgABOSyTfJUTthjQ,1
5,0,2017-03-07,dQLrC_lQvjUY0GYWu2m0uQ,Er2XAYN8l1BadlYFwiPb9g,0,delicious shish kabob today we had the chicken and then an appetizer of hummus. Great place for lunch the folks here are very friendly,mxv9HDd3gyzdIOz5h4lWlQ,0
5,0,2013-09-30,Nq2ApvdV3gn1acFKNU5P9w,NxjUiGBNgyDErKXnmQ3s3w,0,love how they give you real green tea and roast the beans on site.  cool music and internet always works.,VBOssqaoARq2scC11fFUfA,0
4,1,2008-05-31,blFmxzHvYv2cO8qhp13zGw,GnODIDJz09LecpudDoynCg,1,"Don't miss it.  In the basement of the Italian Workingman's Club and really no sign.  Homey 60's knotty pine basement rec room atmosphere.  Great bar and really wonderful, straightforward southern Italian preparation style.  Best thin crust pizza in Madison.",L7LGouiLZYV49vW94rF4gw,0
5,1,2016-07-08,EB4iiBBbz9rxjSTq9TY7kQ,2Gh1Etnpn_BDy72hOXmCtg,0,Still the best pho in town. I could eat here everyday and not get sick of it. So many boba smoothie flavors and so many dishes beyond soup. Check it out if you haven't already and if you have head back :),ocB1WhramMTkICc5sZ1bUQ,0
5,1,2017-12-11,7ARDfMPoFTkY2JCKZP5Deg,S-oLPRdhlyL5HAknBKTUcQ,0,"Quite a while since i ate in Phoenix, felt like sushi so looked up a good place. This did not disappoint. The Omakase Special was incredibly good - Seared Salmon, Scallop nigiri, Toro, and blue fin tuna. Wow.",0TNyCZtNfnGL59LWDJLxGg,0
4,0,2015-05-11,b5NJ_dtrIJnvNWdqa97g6Q,CiYLq33nAyghFkUR15pP-Q,0,"I have eaten here several times.  The food is consistently good.  I have had better street tacos, however these arn't bad for Vegas!",Wnet-0dXJnFVGikKJ_cfgw,0
5,0,2016-04-27,3DDlP6vjd5_ka7IBbknwPQ,qQsrcouREdFUk4adim1uEA,0,"Great food at a decent price. I had an Armenian joun with some veggies (olives, tomatoes, onions on a half half zatar upon chefs recommendation) folded into a wrap and pressed as a panini, it tasted amazing and I had a meat lovers pizza, perfect in size, Armenian sausage had just the right amount of spice and the bacon was crisp on a thin crust. You don't expect something like this from a small shop in the borough. The staff were friendly and the place is clean. Highly recommended!!",sny6xLb9Cvgb_yvS5EYdPw,0
4,0,2016-05-03,k7j45kc8FsyxSI30qjyW9g,AjWFFZN8KwyqJzzi0DyEsw,0,"My family and I were in Vegas for a wedding recently and we stopped by here for lunch.  We were staying at Bally's, so this restaurant was close.  Our party of four was seated without a wait.  They had a special burger (choice of cheese, choice of fries and choice of beer) for somewhere around 19.99.

Three of our party (including me) got the burger special.  I ordered a medium burger with cheddar cheese, regular fries and a root beer.  I was supposed to get a beer with my meal but it was too early in the day for me to have a beer.  The waitress agreed to let my sub. root beer for beer.  Our food came out hot and within a reasonable amount of time.  

No complaints.  The burger was juicy and flavorful.  The fries were good.  I really enjoyed the root beer since it has been awhile since I had one  My daughter and son-in-law enjoyed their burger special also,  They had theirs the proper way, with a beer.

My wife had the chipotle chicken skewers.  She enjoyed her selection.  I stole a bite.  I have to agree that the chicken was good.  

Our waitress was friendly, fast and efficient.

I enjoyed the meal and can appreciate the fact that they serve burgers that are a step above but I also think the price is also a step above.

Good quality food in a relaxing environment but a bit pricey for burgers.",WCLvP1kEizh3YYKrQ8xeGg,0
5,1,2014-04-19,K4p-L_wDmC9efn8dxwuHXA,P8uECqGqXWTwEndkh-6bQw,0,All you people that give this place a low rating need to go eat the crap down the strip... This place is great... I love the chicken buffalo chicken dip thing lol and the meatball pizza. this place is way better then the shit they have down the strip.,qqXt2IuBdf1Qm0jjk8Trqg,0
5,3,2013-11-15,b8rC2gwSAzhcypUEh9dI0g,OfITr0B8bZU3vukSQJIrWQ,3,"Milagro Gill is a fave spot for Dinner & Happy Hour. I met a good friend of mine, Lisa, for Happy Hour! We enjoyed the Chips & Guacamole along with the Chicken Wings. To end our festive evening, we shared of Avocado Cheesecake with Strawberries & Mangoes and a Delish glass of Moscato. 

Service here is always the best. I'm certain I'll be back soon. Cheers***",RUn2C1UgxiY1enPzYG5OyQ,0
4,1,2013-01-29,qmNpO0rtnF_xy-gVByF5tw,L7txS44bvz862djgTOim9w,1,"Great food. Service is great. Price is great especially for the quality of food. I had the avocado chicken, it was very good.",yZe78GfUmg4Ryv0EVzIShQ,0
4,0,2018-04-21,NhDekmrodd91ykDSR6r7rQ,y6Fmhz2CceimbgvxNVgE-w,0,"I usually reserve 5-star ratings for the unusually outstanding and unique experiences. 4 stars means I was pleased, enjoyed my experience more than most and will return enough to become a regular.

This was absolutely a strong 4-star buffet. With any buffet you need to pick and choose between what looks fresh and what looks like it's been sitting there a while.

The staff did a great job replenishing everything and nothing on the buffet seemed ""old."" It was all very tasty and I would recommend the 7.99 lunch buffet to anyone.

Server and staff were friendly and kept our drinks full without me having to ask. Everything was clean and spills were cleaned up immediately.

I'll be back often.",Qxobgy-bpGNmnTtVQNnDqw,0
5,0,2014-09-12,C1TIgOOqzNnq_tlPpuIMJg,GpS0znBtmo9_3haOFhFcEA,0,I walked into the store not expecting to buy. My salesman approached in a friendly manner. I explained what I wanted and was shown many peices. There was no pressure and I found my purchase very enjoyable. I have since received my chair and am very happy with it. Thank you.,LaDhx58cjVW9ptHltz8xKA,0
3,0,2018-05-20,pHZioxbrKqmnKbsV5DaGOg,38-sjGYYVcQEKrZe5Nu47A,0,"We saw this place while driving by and stopped in for lunch.  There was a sports bar atmosphere and they were fairly busy when we arrived.  The building is quite large with a lot of seating with accommodation for groups as well.  The staff was friendly and initially, they were attentive.  Our waitress was struggling to keep up with the tables and seemed to go missing for a bit near the end of our meal.  It took a while for her to come back and give us our check.

We ordered the special 2 for 1 spaghetti and meatballs along with some cowboy bites.  The bites were smaller than we expected and didn't last very long.  The spaghetti, on the other hand, was huge.  They served it in 2 plates with two meatballs on each plate and two slices of garlic bread.  The bread was pretty saturated with garlic butter and I didn't eat both pieces.  The spaghetti and meatballs tasted good and I wasn't able to eat all of my serving.

They have wings on the menu, but they are a bit pricey and you have to order a specific quantity that seemed like a lot for the two of us.  it would be good to find them on special.",IDCKsZWHSZuMUqHtH99RwA,0
5,0,2018-02-24,sAyD9h7MeTsVqtXlTczy1g,yAUsx20fSVYYJCyTUtvOOg,1,My favorite Mexican raspado place! There service is alright could be better but the food is AMAZING highly recommend going it's better than any other raspados,mORfchhWzVWZ2vVcShLr4Q,0
3,0,2014-10-16,szcb22RMeCbfrXtuncRQqw,kmdFk8ETfXiuoS364jaJFA,0,I have been here 2 times and had completely different experiences.  The first time we came around 9. The food was ok.  They have an omelette station that was pretty quick.  They also had scrambled egg whites.  Veggies are a bit hard to find. The service was great.  Refill on drinks were brought right away.  The second time we got there at 10. A sign said lunch was at 11. We figured that was enough time. After we paid they said to make sure we have all the food we want by 10:30. This time we got no attention fron the server.  No refills.  Half of the food was put away by 10:15. The only veggies available we at the omelette station  (which they happily gave me some). The food was ok.  Had been obviously sitting out a while.  We left at 10:50. There were 8 servers in our area and a manager.  Noone took plates from our table or offered to get us more drinks.  The second visit was not enjoyable but the food was not the worst ever.,ur263uIvtl2SMmCFgZ7wiQ,0
5,0,2016-04-12,mB4GwB6_frBapv-cHcRi9A,3ma_7W3vZSD2fd6EosN3yQ,0,Not usually over this way. Needed a quick lunch and something different. Really great place to find. Loved my haddock and chips!,lmpGm0ewusFvEd3YhaVRgw,0
4,0,2015-12-16,S25-rGKVo_GOchCJIgiJhQ,fCC45u8E7I0o7H3_AHPxeQ,0,"Since registering here for our wedding, I have always received top notch customer service at C&B. I went yesterday to pick up a gift for someone else's wedding and it was no different. I actually ordered off their registry online for store pick up. I received texts and emails letting me know when it was ready so I didn't waste a drive down there. Also, they ask about combining the gifts into one box or keeping them in separate boxes. It was easy when I got there - just gave them my name, order number, and a guy from the back brought out the gift. 

I also was looking for an umbrella stand, which I realize probably isn't a common item to find. however, I had three wonderful staff associates helping me, relaying to each other about things in the back and searching two floors for the one we saw online. I was very impressed with the customer service team approach. Everyone was very nice, knowledgable, and super helpful. They will let you shop on your own but be close by for any questions.",FRvKvr1-AsUaCBuxaoxnCg,0
4,0,2015-06-17,55d_vdqfEXFGMh74VVmzHA,QEgfK_TKY8bwK-YzKDdkGw,0,"So we came here for a friends birthday. I would like to think of myself as a foodie but the truth is my tastes just don't quite reach that level of out of the box eating (for an American). I will say this is a great restaurant though. I was not overly fond of the menu, but the food I ate was really good. I started out with an endive salad that had a cave aged thomme dressing on it and had prosciutto, candied walnuts, etc. I liked it a lot. Then I had the Texas Wild boar Chops which came with lobster mac and cheese and pork belly topped with roasted pear. I'm not a big lobster person but overall the mac and cheese was really good. The chops were cooked to my specifications and were tender and the pork belly was a nice touch as well. They brought us out a starter of lobster bisque and a cheese biscuit in the cutest teeny tiny mugs. They also brought out a brioche bun. The food is pretty classy I have to say and the glass of wine I had was nothing short of perfection. So if you are into French food and foi gras, and sweet breads and that kind of thing definitely check them out. I probably won't be back just because it's not my thing, but my friend said it's his favorite restaurant that he's tried recently. Oh side note it's pricey but I think anyone reading this probably knows to expect that and the service and staff here are absolutely some of the best I have experienced. No snobby people here!!",HhYUDP1vR7CSRi2cvfai0Q,0
1,1,2018-03-30,ibwcd6Viy31fKJ_abUg-oQ,j7zJxmr8BfYJhC3KW9BshA,0,"Awful waiting time. You received your status via text, first inquiry was 46 minutes wait then after a few second trying again just to see if this is really accurate. It texted back to 47 minutes wait. And they said waiting time is 4 hours but I'm still here and it's been 6 hours....",fN8W36jOBHJLK66xne1kvg,1
2,0,2018-05-30,kxBTzDKsrycXvJU2w3gVNQ,0jtRI7hVMpQHpUVtUy4ITw,0,"Service is good...that's where the good stops. Huge omelet but over cooked and I asked for onions sauteed did not happen. Coffee luke warm. Heinze jam tasted like shit. The worst potatoes ever. I mean seriously the owner needs to try his own food and be honest. Dont penny pinch on the small stuff it just adds to the miserable experience. 20 bucks with tip..they need to step up their game....maybe they have a following but it wasnt to my taste or quality level. I would rather have a smaller , higher quality meal.",O5VAQ-dbR2Bk0OZLL1L0Ig,0
